,aid624291,aid411,aid651768,aid720553,aid720711,aid652104,aid485294,aid485314,aid720542,aid624171,aid903,aid902,aid492947,aid1631,aid938,aid881,aid720579,aid914,aid1471,aid485367,aid2528,aid651644,aid504333,aid485360,aid720580,aid720504,aid875,aid588590,aid1468,aid588453,aid485281,aid504467,aid602179,aid504891,aid485297,aid602313,aid504327,aid899,aid2675,aid463254,aid891,aid1479,aid624417,aid1457,aid651965,aid1721,aid485341,aid925,aid1469,aid1458,aid624287,aid624288,aid915,aid887,aid720551,aid2551,aid485364,aid1030,aid504466,aid504706,aid624297,aid686979,aid1379,aid885,aid540317,aid504845,aid652105,aid1460,aid2676,aid504847,aid485313,aid912,aid883,aid624173,aid493208,aid624246,aid624170,aid720709,aid2147,aid504339,aid720708,aid602310,aid504332,aid651635,aid2326,aid602332,aid743255,aid485290,aid2242,aid924,aid504444,aid2549,aid588855,aid1634,aid588342,aid1688,aid588591,aid927,aid588579,aid686970,aid1461,aid588795,aid485353,aid2100,aid2546,aid995,aid884,aid2451,aid743266,aid686978,aid624296,aid1454,aid540276,aid720532,aid926,aid1452,aid485349,aid602233,aid624202,aid720707,aid2101,aid588456,aid2517,aid904,aid652106,aid652025,aid2662
cv_diff,-0.01171,0.041225,0.048079333333,0.005857333334,0.053421,0.065436333333,0.034953333334,0.023691333333,0.043576,0.030800333334,0.070643666666,0.036253,0.050105666667,0.088921666666,0.043073,0.037939333334,0.050926,0.007008333334,0.012601666667,0.090708,0.069107333333,0.019978666667,0.030561333333,0.046151333333,0.046547666667,0.035849,0.018754666667,0.027521,0.063748,0.048589,0.100310333334,0.099825666667,0.036220333334,0.059624,0.028784333333,0.061546333334,0.0194,0.002922,0.031396333333,0.086104666666,0.016481,0.042853333334,0.055617666667,0.077178,0.023814666666,0.046453,-0.066611666667,0.025291666667,0.064591333334,0.030685,0.143074666666,0.105876333333,0.010449666667,0.060356666666,-0.004454,0.019460666667,0.028313333333,0.064142333334,0.044472333334,0.075316333333,0.028959,0.034724333334,0.042896333333,0.029835666667,0.051888,-0.021963666667,-0.019709666667,0.029298,0.0468,0.035761666666,0.029599666667,0.082407,0.010712333334,0.01091,0.09652,0.076649,0.091277333334,0.092906666666,0.044083,0.027279333333,0.060384666666,0.069886333334,0.026280666667,0.088171666667,0.016128666667,0.015756666666,0.049165,0.044938,0.027653333333,0.065468,0.079007,0.037310333334,0.055407,0.007335666667,0.016215333334,0.065370333334,0.019970666667,-0.010178,0.023452666666,0.055178666666,0.098595,0.023701666666,0.026540333334,0.044573333333,0.028959666666,0.015528,0.013013333333,0.073283333334,0.010246333333,0.033254666666,0.032709,0.009523,0.077148666667,0.036744,6.6333333e-05,0.022281333334,0.041049333333,0.080294333333,0.030277,0.055672666667,0.039587666667,-0.004054333333,0.019128,0.103252,0.045429333333,0.001684666666,0.061413
test_diff,-0.189979808729,0.040466685161,0.032640607134,0.011105385652,0.053264871122,0.05370040265,-0.11542947394,0.024303039023,0.058509340659,0.005180331016,0.06685766057,0.062176965394,0.030256238324,0.017003585766,0.019868264766,0.048992432934,0.061457224623,0.052020593128,-0.249532875112,0.012533662023,-0.010886170811,0.022123488529,0.022866338772,0.029951356712,0.070351997721,0.042483239633,0.0,0.031446727308,0.096153535643,0.045182854772,0.139329599403,0.02120700339,0.020674458528,0.309323609547,0.020437707478,0.050441798059,0.024691729699,0.009806387895,0.017334974875,-0.207265810229,0.024353978026,0.019688622072,0.007302139759,-0.001856381912,0.004818666683,-0.0063955359,-0.002365396655,0.091439930426,0.113444239784,0.023749712092,0.110445403595,-0.083260230452,0.059419239297,0.086842670248,0.01429926226,0.017423177915,0.018766009946,0.056381995787,-0.002028822696,-0.011133124457,0.002288223652,0.030137164383,-0.000611568243,0.024986998251,-0.006639327112,0.067074637456,0.019298295167,0.032676172937,-0.032605093993,0.036052074178,0.033578867277,-0.031660969018,0.013607824872,0.043536827368,0.050358455603,0.126139580177,0.049056538876,0.042792409694,0.019749712682,0.02492744056,0.061162478826,-0.006811176883,0.021594681505,0.095437152233,-0.079513549107,0.011482862343,0.03245404635,0.036251631272,0.125092888273,0.020390115479,0.071016813348,0.014476197968,0.065221048368,0.144658190976,0.009874365377,0.042613027698,0.021559809803,0.002163916689,0.005094063688,0.061228486767,0.019650495928,0.024413267872,0.038919277819,0.019493590423,0.022988487795,0.002800957302,0.015157451394,0.016815853202,-0.273169422887,0.025518722241,0.007612936233,0.101012432807,0.082355078182,0.054053447354,0.020284539291,-0.039518563975,-0.1019968973,-0.001802585405,0.007306109135,0.083447204828,0.05086514108,-0.145642235199,0.019375382943,0.002714906264,-0.030057822774,-0.011806254446,0.172667387638
weighted_diff,-0.056277452183,0.041035421291,0.044219651784,0.007169346412,0.053381967781,0.062502350663,-0.002642368485,0.023844259756,0.047309335165,0.024395332754,0.069697165142,0.042733991349,0.045143309581,0.070942146441,0.037271816192,0.040702608233,0.053558806156,0.018261398282,-0.052931968778,0.071164415506,0.049108957297,0.020514872132,0.028637584693,0.042101339178,0.05249874943,0.037507559908,0.014066,0.028502431828,0.071849383911,0.047737463693,0.110065149851,0.080171000847,0.032333864632,0.122048902387,0.026697676869,0.058770199515,0.020722932425,0.004643096974,0.027880993719,0.012762047442,0.018449244507,0.037062155518,0.04353878494,0.057419404522,0.01906566667,0.033240866025,-0.050550099164,0.041828732606,0.076804559946,0.028951178023,0.134917350899,0.058592192387,0.022692059824,0.066978167562,0.000234315565,0.018951294479,0.025926502486,0.062202248947,0.032847044326,0.053703968886,0.022291305913,0.033577541096,0.032019357939,0.028623499563,0.037256168222,0.000295909364,-0.009957676208,0.030142543234,0.026948726502,0.035834268545,0.030594466819,0.053890007745,0.011436206218,0.019066706842,0.084979613901,0.089021645044,0.080722134719,0.080378102424,0.03799967817,0.02669136014,0.060579119706,0.050711955779,0.025109170376,0.089988038058,-0.007781887277,0.014688215586,0.044987261587,0.042766407818,0.052013222068,0.05419852887,0.077009453337,0.031601799492,0.057860512092,0.041666297744,0.014630091345,0.059681006925,0.02036795245,-0.007092520828,0.018863015922,0.056691121692,0.078858873981,0.023879566968,0.029635069455,0.038303397606,0.027466871949,0.012346239325,0.013549362848,0.0591664633,-0.060607605721,0.031320680561,0.026434984058,0.032395358201,0.078450269546,0.041071361839,0.005120884823,0.006831359006,0.005287775675,0.059770103648,0.024534277284,0.062616301207,0.04240703527,-0.039451308799,0.019189845735,0.078117726566,0.026557544306,-0.001688063611,0.089226596909
