type,aid743255,aid720708,aid875,aid1452,aid1460,aid2676,aid588590,aid588342,aid624417,aid1454,aid485314,aid2517,aid1030,aid652025,aid2675,aid903,aid884,aid2662,aid720504,aid588795,aid602179,aid2451,aid887,aid624297,aid624170,aid485360,aid720532,aid504327,aid624173,aid624287,aid720553,aid504891,aid588855,aid485313,aid493208,aid924,aid485290,aid720542,aid540276,aid743266,aid485341,aid651635,aid686979,aid504339,aid720551,aid651644,aid2546,aid2549,aid1461,aid1469,aid926,aid1379,aid588453,aid504467,aid504466,aid602313,aid938,aid2147,aid899,aid624171,aid904,aid2551,aid720709,aid912,aid624202,aid651768,aid1468,aid485294,aid504444,aid485353,aid463254,aid602233,aid652104,aid588579,aid624246,aid1721,aid891,aid1634,aid504706,aid485349,aid686978,aid2100,aid602310,aid2528,aid1457,aid624291,aid915,aid883,aid927,aid485297,aid492947,aid504845,aid504333,aid1688,aid624296,aid2326,aid652106,aid624288,aid925,aid485367,aid720707,aid995,aid588456,aid881,aid914,aid540317,aid1471,aid686970,aid720579,aid504332,aid720711,aid504847,aid1479,aid885,aid651965,aid485281,aid1458,aid2242,aid902,aid602332,aid2101,aid652105,aid720580,aid485364,aid411,aid588591,aid1631
cv_result,0.956225,0.903657333333,0.913513666667,0.865803666667,0.968451,0.951288,0.903458,0.956833666667,0.852317,0.937879333333,0.899145,0.933443,0.844008666667,0.872423666667,0.982262333333,0.933918333333,0.914115,0.938999,0.841783666667,0.956244333333,0.896702666667,0.929961666667,0.885169333333,0.812147666667,0.944223666667,0.913094333333,0.870068,0.869433,0.972255333333,0.852667333333,0.751501666667,0.983635666667,0.914635666667,0.96062,0.937485666667,0.917485666667,0.873186333333,0.910903,0.85181,0.579057666667,0.757949666667,0.934602,0.894483666667,0.924698333333,0.693902333333,0.955632,0.933839333333,0.872599666667,0.862707333333,0.925126666667,0.689658333333,0.945827333333,0.940698333333,0.878336666667,0.948354666667,0.948859666667,0.838593,0.889507666667,0.841006666667,0.944614666667,0.880012666667,0.941396666667,0.913537333333,0.834615,0.896662,0.929071,0.960802666667,0.948719333333,0.900712,0.790856666667,0.999436333333,0.951469,0.862376,0.955741333333,0.949652666667,0.955731333333,0.861661666667,0.978315666667,0.919441333333,0.717088,0.886816333333,0.957024333333,0.910293666667,0.916613333333,0.922418,0.597838,0.8626,0.851680666667,0.751376333333,0.957594,0.922172666667,0.871086333333,0.938229333333,0.809357666667,0.825348,0.711472333333,0.834678333333,0.892769,0.981168666667,0.916843333333,0.864038,0.79031,0.992975333333,0.927159666667,0.961793666667,0.926668666667,0.633977,0.872624333333,0.918931333333,0.880793666667,0.914446333333,0.929209333333,0.781200666667,0.934715666667,0.809231333333,0.932276666667,0.9176,0.995891,0.889299666667,0.783943333333,0.967555,0.892148666667,0.9275,0.925468,0.935113666667,0.937808,0.921596333333
test_result,0.986019076601,0.941196436414,0.999972934936,0.917186829404,0.973045449574,0.947905426876,0.93272083921,0.959140230582,0.851370474964,0.85820499291,0.907274788939,0.941522600774,0.865270955019,0.863570189014,0.939794998067,0.947168148094,0.920493657868,0.996942676026,0.844344565864,0.949019480426,0.866422221413,0.937288012478,0.856010981381,0.834106108787,0.923141868221,0.906869185915,0.872717263495,0.920982574901,0.978906657852,0.829415768324,0.74497109473,0.95670343495,0.936359748964,0.963540273688,0.885932136456,0.880939986837,0.859684893537,0.890017032967,0.863238890495,0.696816623442,0.651343034148,0.9569187105,0.903065000141,0.927693771914,0.675090939183,0.93351193886,0.944160953135,0.896935271325,0.88545788659,0.977404516173,0.710470156719,0.956910552669,0.953814365815,0.900840552592,0.958223163988,0.957354346177,0.755399837462,0.894504295745,0.825641957364,0.961239663157,0.779153602456,0.944446100467,0.966065386374,0.851730565001,0.915335599753,0.937202989792,0.967838837559,0.971105907821,0.914002785977,0.895398733239,0.580167053757,0.987252931826,0.793334528067,0.94326349037,0.901535549088,0.940804360215,0.86410329307,0.903078253482,0.843720913976,0.638935153584,0.893559579975,0.974207741816,0.938796007052,0.912117114308,0.953467691469,0.694246837322,0.935502302575,0.832054028878,0.993891443513,0.964007279177,0.900491842092,0.927915498564,0.9448517016,0.807337216743,0.817372160444,0.761752295529,0.773434505793,0.823598795581,0.971300782706,0.919219035805,0.894767569828,0.826305348469,0.963223956277,0.912903105405,0.950575058797,0.926105912876,0.716142711446,0.911537727316,0.940198540807,0.889896442691,0.909470224836,0.93907451712,0.78208949558,0.981466597324,0.833029043502,0.984090912894,0.922619915617,0.985559639292,0.918361798759,0.899751769252,0.960043545879,0.860435884471,0.960170681807,0.934497077349,0.951736324834,0.937074335993,0.932640293649
weighted_score,0.96367351915,0.913042109103,0.935128483734,0.878649457351,0.969599612393,0.950442356719,0.910773709803,0.957410307646,0.852080368741,0.917960748227,0.901177447235,0.935462900193,0.849324238755,0.870210297253,0.971645499517,0.937230787023,0.915709664467,0.953484919006,0.842423891466,0.954438120107,0.889132555353,0.931793253119,0.877879745345,0.817637277197,0.938953217055,0.911538046479,0.870730315874,0.882320393725,0.973918164463,0.846854442081,0.749869023682,0.976902608738,0.920066687241,0.961350068422,0.924597284114,0.908349246709,0.869810973384,0.905681508242,0.854667222624,0.60849740586,0.731298008537,0.940181177625,0.896629000035,0.925447192978,0.689199484796,0.950101984715,0.936419738284,0.878683567831,0.868394971647,0.938196129043,0.69486128918,0.948598138167,0.943977341454,0.883962638148,0.950821790997,0.950983336544,0.817794709366,0.890756823936,0.837165489341,0.948770915789,0.854797900614,0.942159025117,0.926669346594,0.83889389125,0.901330399938,0.931103997448,0.96256170939,0.954315976955,0.904034696494,0.81699218331,0.894619013439,0.960414982956,0.845115632017,0.952621872592,0.937623387272,0.951999590054,0.862272073268,0.95950631337,0.900511228494,0.697549788396,0.888502144994,0.961320185454,0.917419251763,0.915489278577,0.930180422867,0.621940209331,0.880825575644,0.846774007219,0.812005110878,0.959197319794,0.916752460523,0.885293624641,0.9398849254,0.808852554186,0.823354040111,0.724042323882,0.819367376448,0.875476448895,0.978701695676,0.917437258951,0.871720392457,0.799308837117,0.985537489069,0.923595526351,0.958989014699,0.926527978219,0.654518427861,0.882352681829,0.924248135202,0.883069360673,0.913202306209,0.93167562928,0.781422873895,0.946403399331,0.815180760875,0.945230228224,0.918854978904,0.993308159823,0.89656519969,0.812895442313,0.96567713647,0.884220471118,0.935667670452,0.927725269337,0.939269331209,0.937624583998,0.924357323412
